id,wurfl-id,user-agent
autogen-751,palm_treo700p_ver1_mpr_FOO_THIS_HAS_TYPOS,MPR/1.0 (PalmOS  v. 5.4.9)
autogen-752,palm_treo700p_ver1_FOO_THIS_HAS_TYPOS,Mozilla/4.0  (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D052; Blazer/4.5)  16;320x320
autogen-753,palm_treo700p_ver1_mpr,MPR/1.0 (PalmOS v. 5.4.9)
autogen-754,palm_treo_700vx_ver1,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.6) Treo700wx
autogen-755,lg_vx9600_ver1,Mozilla/5.0 (compatible; Teleca Q7; Brew 3.1.5; U; en) 240X480 LGE VX9600
autogen-756,lg_vx9600_ver1_subverizon,vx9600v1
autogen-757,htc_touch_viva_t2223_ver1_subopera950,HTC_Touch_Viva_T2223 Opera/9.50 (Windows NT 5.1; U; en)
autogen-758,htc_touch_viva_t2223_ver1,HTC_Touch_Viva_T2223 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11)
autogen-759,htc_opal100_ver1,HTC_OPAL100_DO_NOT_MATCH
autogen-760,htc_touch_p3450_ver1_opver231161611,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 6.12) PPC; 240x320; HTC P3450; OpVer 23.116.1.611
autogen-761,htc_touch_p3450_ver1_subvodafone_subua,Vodafone/1.0/HTC_Elf/1.15.162.1
autogen-762,htc_touch_p3450_ver1_opver231141611,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 6.12) PPC; 240x320; HTC P3450; OpVer 23.114.1.611
autogen-763,htc_touch_p3450_ver1_subua,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 6.12) PPC; 240x320; HTC P3450
autogen-764,htc_touch_p3450_ver1_sub231022741,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 6.12) PPC; 240x320; HTC P3450; OpVer 23.102.2.741
autogen-765,htc_touch_p3450_ver1_extraua,HTC-P3450
autogen-766,htc_touch_p3450_ver1_suborange_subua,HTC-P3450-orange/PPC; 240x320; OpVer 23.221.2.741 (compatible; MSIE 6.0; Windows CE; IEMobile 7.6)
autogen-767,htc_touch_p3450_ver1_subie76,PPC; 240x320; HTC_P3450/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.6)
autogen-768,htc_touch_p3450_ver1_subvodafone_subie76,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.6) Vodafone/1.0/HTC_Elf/2.20.164.2
autogen-769,htc_touch_p3450_ver1_subie76_subwhite,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.6) PPC; 240x320; HTC P3450 White; OpVer 23.227.1.801
autogen-770,htc_touch_p3450_ver1_subie711,PPC; 240x320; HTC_P3450/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11)
autogen-771,htc_touch_p3450_ver1_subvodafone,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 6.12) Vodafone/1.0/HTC_Elf
autogen-772,htc_touch_p3450_ver1_subua_uscore,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 6.12) PPC; 240x320; HTC_P3450/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-773,htc_touch_p3450_ver1_suborange,HTC-P3450-orange/PPC; 240x320; OpVer 23.114.2.741 (compatible; MSIE 6.0; Windows CE; IEMobile 6.12)
autogen-774,htc_touch_p3450_ver1_funnyua4,240x320; HTC P3450; OpVer 23.116.1.611
autogen-775,htc_touch_p3450_ver1_funnyua5,HTC P3450/2.20.621.1 Mozilla/4.0 Profile/MIDP-2.0
autogen-776,htc_touch_p3450_ver1_subie76_sub2322115751,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.6) PPC; 240x320; HTC P3450; OpVer 23.221.15.751
autogen-777,htc_touch_p3450_ver1,PPC; 240x320; HTC_P3450/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 6.12)
autogen-778,htc_touch_p3450_ver1_subie76_sub232211611,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.6) PPC; 240x320; HTC P3450; OpVer 23.221.1.611
autogen-779,htc_touch_p3450_ver1_subie76_sub232272792,HTC-P3450-Ten/PPC; 240x320; OpVer 23.227.2.792 (compatible; MSIE 6.0; Windows CE; IEMobile 7.6)
autogen-780,htc_touch_p3451_ver1,PPC; 240x320; HTC_P3451/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.6)
autogen-781,lg_cu915_ver1,LG-CU915/V0.9 Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1
autogen-782,lg_cu915_ver2,LG-CU915/ Vl.Oh Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Link/6.3.1.20.0
autogen-783,palm_treo700p_ver1_subhsprd052,Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/hspr-D052; Blazer/4.5) 16;320x320
autogen-784,palm_treo700p_ver1_subhsprd052_FOO_THIS_HAS_TYPOS,Mozilla/4.0  (compatible; MSIE 6.0; Windows 98; PalmSource/hspr-D052; Blazer/4.5)  16;320x320
autogen-785,lg_260_ver1_subopwv62,LGE-LG260/1.0 UP.Browser/6.2.3.8 (GUI) MMP/2.0,
autogen-786,samsung_sgh_i617_ver1_subua,SAMSUNG-SGH-I617,
autogen-787,samsung_sgh_i617_ver1,SAMSUNG-SGH-I617/1.0 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 6.12),
autogen-788,samsung_sgh_i617_ver1_subie76,SAMSUNG-SGH-I617/1.0 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.6),
autogen-789,htc_touch_pro2_ver1,HTC_Touch_Pro2_T7373 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0),
autogen-790,htc_touch_pro2_ver1_subopera97,HTC_Touch_Pro2_T7373 Opera/9.7 (Windows NT 5.1; U; es-ES),
autogen-791,htc_touch_pro2_ver1_subopera95,HTC_Touch_Pro2_T7373 Opera/9.50 (Windows NT 5.1; U; en),
autogen-792,htc_touch_pro_ver1_subopera950_subvodafone,Vodafone/1.0/ HTC_Touch_ Pro Opera/9.50 (Windows NT 5.1; U; de),
autogen-793,htc_touch_pro_ver1_subopera950,HTC_Touch_Pro_T7272 Opera/9.50 (Windows NT 5.1; U; en),
HTC Touch Pro,HTC Touch Pro,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 7.11),
HTC Touch Pro Sprint VDL,Touch Pro/T7272/TyTn III,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; Opera/9.5) Alltel HTC Touch Pro,
DA 1.318.262.9051,palm_treo700p_ver1,Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D052; Blazer/4.5) 16;320x320,
Palm Treo 700p UA1,palm_treo700p_ver1_subhsprd052,Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/hspr-D052; Blazer/4.5) 16;320x320,
Palm Treo 700p UA2,palm_treo700p_ver1_mpr,MPR/1.0 (PalmOS v. 5.4.9),
BB-9800,blackberry_9800_mqmw,Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; en-US) AppleWebKit/534.1+ (KHTML, like Gecko) Version/6.0.0 Mobile Safari/534.1+
BB-9800,blackberry_9800_mqmw,Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; en-US) AppleWebKit/534.1+ (KHTML, like Gecko) Version/6.1.0 Mobile Safari/534.1+
BB-9800,blackberry_9800_mqmw,Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; en-US) AppleWebKit/534.1+ (KHTML, like Gecko) Version/6.0.1 Mobile Safari/534.1+
BB-9000,,BlackBerry9000/4.6.0.167 Profile/MIDP-2.0  Configuration/CLDC-1.1 VendorID/102 UP.Link.6.3.1.20.0,
BB-9000,,BlackBerry9000/4.6.0304 Profile/MIDP-2.0  Configuration/CLDC-1.1 VendorID/102  UP.Link/6.3.1.20.06.3.1.20.0,
BB-9000,,BlackBerry9000/4.6.0.167 Profile/MIDP-2.0  Configuration/CLDC-1.1 VendorID/102,
BB-9000,,BlackBerry9000/4.6.0.304 Profile/MIDP-2.0  Configuration/CLDC-1.1 VendorID/102,
BB-9000,,BlackBerry9000/4.6.0.297 Profile/MIDP-2.0  Configuration/CLDC-1.1 VendorID/102  UP.Link/6.3.1.20.06.3.1.20.0,
BB-9000,,BlackBerry9000/4.6.0.266 Profile/MIDP-2.0  Configuration/CLDC-1.1 VendorID/120,
BB-8700,,BlackBerry8700/4.5.0.182 Profile/MIDP-2.0  Configuration/CLDC-1.1 VendorID/102,
BB-8700,,BlackBerry8700/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1  VendorID/100,
Palm Treo 700p (extra spaces),palm_treo700p_ver1_FOO_THIS_HAS_TYPOS,Mozilla/4.0  (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D052; Blazer/4.5)  16;320x320,
Palm Treo 700p HSPR  (extra spaces),palm_treo700p_ver1_subhsprd052_FOO_THIS_HAS_TYPOS,Mozilla/4.0  (compatible; MSIE 6.0; Windows 98; PalmSource/hspr-D052; Blazer/4.5)  16;320x320,
Palm Treo 700p MPR (extra spaces),palm_treo700p_ver1_mpr_FOO_THIS_HAS_TYPOS,MPR/1.0 (PalmOS  v. 5.4.9),
LG VX 9200 (extra spaces),lg_vx9200_ver1_FOO_THIS_HAS_TYPOS,Mozilla/5.0  (compatible; Teleca Q7; Brew 3.1.5; U; en) 320X240 LGE  VX9200,
UT Starcom XV6175 1,utstar_xv6175_ver1_sub1,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; XV6175.1),
UT Starcom XV6175 1 (extra spaces),utstar_xv6175_ver1_sub1_FOO_THIS_HAS_TYPOS,Mozilla/4.0  (compatible; MSIE 6.0; Windows NT 5.1; XV6175.1),
UT Starcom XV6175 2,utstar_xv6175_ver1_sub2,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0) 320x240; VZW; UTStar-XV6175.1; Windows Mobile 6.5 Standard;,
UT Starcom XV6175 2 (extra spaces),utstar_xv6175_ver1_sub2_FOO_THIS_HAS_TYPOS,Mozilla/4.0  (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0) 320x240;  VZW; UTStar-XV6175.1; Windows Mobile 6.5 Standard;
Beth's Droid Eris,na,"Mozilla/5.0 (Linux; U; Android 2.1; en-us; ADR6200 Build/ERD79) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
DroidX Android 2.2 533.1,na,"Mozilla/5.0 (Linux; U; Android 2.2; en-us; DROIDX Build/VZW) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1 480X854 motorola DROIDX"
Moto Backflip MB300_1,na,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; MB300 Build/Blur_Version.0.12.1151.MB300.ATT.en.US Flex/PO12) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
Moto Backflip MB300_2,na,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; MB300 Build/Blur_Version.0.12.1151.MB300.ATT.en.US Flex/P012) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
Moto Backflip (blur version),na,"MOT-MB300/Blur_Version.0.0.1.MB300.ATT.en.US Mozilla/5.0 (Linux; U; Android 1.5; en-us; MB300 Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
Moto Backflip (blur version) AmericaMovil,na,"MOT-MB300/Blur_Version.0.0.1.motus.AmericaMovil.en.BR Mozilla/5.0 (Linux; U; Android 1.5; es-es; MB300 Build/CUPCAKE) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
HTC Google Nexus one 2.2,na,"Mozilla/5.0 (Linux; U; Android 2.2; en-us; Nexus One Build/FRF91) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
Moto Droid 2.0,na,"Mozilla/5.0 (Linux; U; Android 2.0; en-us; Droid Build/ESD20) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
Moto Droid 2.0.1,na,"Mozilla/5.0 (Linux; U; Android 2.0.1; en-us; Droid Build/ESD56) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
Moto Droid 2.2,na,"Mozilla/5.0 (Linux; U; Android 2.2; en-us; Droid Build/FRG22D) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
Palm Pixi webOS 1.4.5,na,"Mozilla/5.0 (webOS/1.4.5; U; en-US) AppleWebkit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pixi/1.1"
Palm Pre 1.0 webOS 1.4.5,na,"Mozilla/5.0 (webOS/1.4.5; U; en-US) AppleWebKit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pre/1.0"
Palm Pre 1.1 webOS 1.4.5,na,"Mozilla/5.0 (webOS/1.4.5; U; en-US) AppleWebkit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pre/1.1"
TMobile myTouch 1.5,na,"Mozilla/5.0 (Linux; U; Android 1.5; en-us; T-Mobile myTouch 3G Build/CRB57) AppleWebKit/528.5 (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
TMobile myTouch 1.6,na,"Mozilla/5.0 (Linux; U; Android 1.6; en-us; T-Mobile myTouch 3G Build/DMD64) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
TMobile HTC Espresso,na,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; T-Mobile_Espresso Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
TMobile G2,na,"Mozilla/5.0 (Linux; U; Android 1.5; en-gb; T-Mobile G2 Touch Build/CUPCAKE) AppleWebKit/525.10 (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
HTC S621,S621,HTC_S621 Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 6.12)
LG UX-840 Tritan (US Cellular),LG UX840,Mozilla/5.0 (compatible; Teleca Q7; Brew 3.1.5; U; en) 240X400 LGE UX840
LG VX 9200,VX-9200,Mozilla/5.0 (compatible; Teleca Q7; Brew 3.1.5; U; en) 320X240 LGE VX9200
LG VX-9700/Dare,LG VX 9700,Mozilla/5.0 (compatible; Teleca Q7; Brew 3.1.5; U; en) 240X400 LGE VX9700
?,LG VX 9600,Mozilla/5.0 (compatible; Teleca Q7; Brew 3.1.5; U; en) 240X480 LGE VX9600
Palm Pixi Plus,Palm Pixi Plus,"Mozilla/5.0 (webOS/1.3.5.1; U; en-US) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Pixi/1.1"
Palm Pixi Plus 1.4 FOO,palm_pixi_plus_1_4_0_FOO_THIS_HAS_TYPOS,"Mozilla/5.0  (webOS/1.4.0; U;  en-US)AppleWebkit/532.2 (KHTML, like Gecko) Version/1.0  Safari/532.2  Pixi/1.1"
Palm Pixi Plus,1.4,"Mozilla/5.0 (webOS/1.4.0; U; en-US) AppleWebkit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pixi/1.1"
Palm Pre Plus,Palm Pre Plus,"Mozilla/5.0 (webOS/1.3.5.1; U; en-US) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Pre/1.1"
Palm Pre Plus 1.3.4,palm_pre_plus_1_3_4,"Mozilla/5.0 (webOS/1.3.4; U; en-US) AppleWebkit/525.27.1 (KHTML, like Gecko) Version/1.0 Safari/525.27.1 Pre/1.1"
Palm Pre Plus 1.3.4,palm_pre_plus_1_3_4_FOO_THIS_HAS_TYPOS,"Mozilla/5.0  (webOS/1.3.4; U; en-US)  AppleWebkit/525.27.1 (KHTML, like Gecko)  Version/1.0 Safari/525.27.1  Pre/1.1"
UTStarcom XV6175,UTStarcom XV6175,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0) 320x240; VZW; UTStar-XV6175; Window Mobile 6.1 Standard;
SAMSUNG-SGH-A767,SAMSUNG-SGH-A767,SAMSUNG-SGH-A767/1.0 SHP/VPP/R5 NetFront/3.4 SMM-MMS/1.2.0 profile/MIDP-2.0 configuration/CLDC-1.1
Palm Treo Pro,Treo 850e,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0) Alltel_Treo850e
Palm Treo Pro,Treo 850,Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; IEMobile 8.12; MSIEMobile 6.0) Alltel_Treo850e
Palm Pre 1.3,palm_webos_1_3,"Mozilla/5.0 (webOS/1.3; U; en-US) AppleWebKit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Desktop/1.0"
Samsung T459,SGH-T459,SAMSUNG-SGH-T459/T459UVHI4 NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1
Motorola Razr V3m,mot_v3m_razr_ff_novarra_8,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.20) Gecko/20081217 Firefox/2.0.0.20 Novarra-Vision/8.0
Droid 2.0.1,droid_ver_201_FOO_THIS_HAS_TYPOS,"Mozilla/5.0 (Linux; U; Android  2.0.1; en-us; Droid Build/ESD56) AppleWebKit/530.17 (KHTML, like Gecko)  Version/4.0 Mobile Safari/530.17"
Droid 2.0.1,droid_ver_201,"Mozilla/5.0 (Linux; U; Android 2.0.1; en-us; Droid Build/ESD56) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
Motorola Droid,moto_droid,"Mozilla/5.0 (Linux; U; Android 2.0; en-us; Droid Build/ESD20) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
iPhone4,,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_0_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8A306 Safari/6531.22.7"
Palm Pixi Plus 1.45,,"Mozilla/5.0 (webOS/1.4.5; U; en-US) AppleWebKit/532.2 (KHTML, like Gecko) Version/1.0 Safari/532.2 Pixi/1.0"
Samsung Vibrant SGH-T959,Samsung Vibrant SGH-T959,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-us; SGH-T959 Build/ECLAIR) AppleWebKit/525.10+ (KHTML, like Gecko) Version/3.0.4 Mobile Safari/523.12.2"
KS_11_18_2010_droid2,,"Mozilla/5.0 (Linux; U; Android 2.2; en-us; DROID2 Build/VZW) AppleWebKit/ 533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1 480X854 motorola DROID2"
Droid2,Droid2,"Mozilla/5.0 (Linux; U; Android 2.2; en-us; DROID2 Build/VZW) AppleWebKit/ 533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1 480X854 motorola DROID2"
BB8130,BB8130,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8130/4.3.0 Profile2.0 Configuration/CLDC-1.1 VendorID/104
HTC EVO,HTC EVO,"Mozilla/5.0 (Linux; U; Android 2.2; en-us; PC36100 Build/FRF91) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
BB8130,BB8130,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8130/4.3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104
LGVX 8350,LGVX 8350,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.0.7) Gecko/20060909 Firefox/1.6. ft-7 Novarra-Vision/7.3
,,BlackBerry8120/4.3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
,,BlackBerry8130/4.3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105
,,BlackBerry8130/4.3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/106
,,BlackBerry8130/4.5.0.77 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105
,,BlackBerry8130/4.5.0.89 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/106
,,BlackBerry8130/4.5.0.127 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/106
,,BlackBerry8220/4.6.0.180 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
,,BlackBerry8300/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
,,BlackBerry8310/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102 UP.Link/6.3.0.0.0
,,BlackBerry8310/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102 UP.Link/6.3.1.20.0
,,BlackBerry8310/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102 UP.Link/6.3.1.20.06.3.1.20.0
,,BlackBerry8310/4.5.0.110 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
,,BlackBerry8310/4.5.0.110 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102 UP.Link/6.3.1.20.0
,,BlackBerry8310/4.5.0.110 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102 UP.Link/6.3.0.0.0
,,BlackBerry8320/4.2.2 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
,,BlackBerry8320/4.5.0.110 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
,,BlackBerry8330/4.3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104
,,BlackBerry8330/4.3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/106
,,BlackBerry8330/4.5.0.66 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/189
,,BlackBerry8330/4.5.0.89 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/106
,,BlackBerry8330/4.5.0.127 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/106
,,BlackBerry8330/4.5.0.131 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104
,,BlackBerry8350i/4.6.1.204 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/103
,,BlackBerry8330m/4.5.0.138 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/189
,,BlackBerry8700/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
,,BlackBerry8700/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
,,BlackBerry8700/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
,,BlackBerry8700/4.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
,,BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104
,,BlackBerry8900/4.6.1.231 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
,,BlackBerry8900/4.6.1.114 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/100
,,BlackBerry9000/4.6.0.162 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/107
,,BlackBerry9000/4.6.0.167 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102
,,BlackBerry9000/4.6.0.167 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102 UP.Link/6.3.1.20.06.3.1.20.0
,,BlackBerry9000/4.6.0.167 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102 UP.Link/6.3.1.20.0
,,BlackBerry9000/4.6.0.167 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102 UP.Link/6.3.0.0.0
,,BlackBerry9530/4.7.0.75 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105
,,BlackBerry9530/4.7.0.148 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/105
,,SAMSUNG-SGH-A867/A867UCHJ3 SHP/VPP/R5 NetFront/3.5 SMM-MMS/1.2.0 profile/MIDP-2.0 configuration/CLDC-1.1 UP.Link/6.3.0.0.0
,,SAMSUNG-SGH-A867/A867UCHJ3 SHP/VPP/R5 NetFront/3.5 SMM-MMS/1.2.0 profile/MIDP-2.0 configuration/CLDC-1.1 UP.Link/6.3.1.20.0
,,LG-CU720/V1.0l Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Link/6.3.1.20.0
,,LG-CU920/V1.0s Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Link/6.3.0.0.0
,,LG-CU720/V1.0l Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Link/6.3.0.0.0
,,LG-CU720/V1.0l Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Link/6.3.1.20.06.3.1.20.0
,,LG-CU920/V1.0p Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Link/6.3.0.0.0
,,LG-CU920/V1.0s Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Link/6.3.1.20.0
,,LG-CU920/V1.0p Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Link/6.3.1.20.0
,,LG-CU920/V1.0s Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Link/6.3.1.20.06.3.1.20.0
,,LG-CU920/V1.0p Obigo/Q05A Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Link/6.3.1.20.06.3.1.20.0,
,,LG-GR500/V10f Teleca/Q7.0 Profile/MIDP-2.1 Configuration/CLDC-1.1 UP.Link/6.3.1.20.0,
,,LG-GR500/V10f Teleca/Q7.0 Profile/MIDP-2.1 Configuration/CLDC-1.1 UP.Link/6.3.1.20.06.3.1.20.0,
,,LGE-VX9800/1.0 UP.Browser/6.2.3.2 (GUI) MMP/2.0,
,,MOT-QA30/00.72 UP.Browser/7.2.7.5.610 (GUI) MMP/2.0,
,,Mozilla/5.0 (Linux; U; Android 1.5; en-us; T-Mobile G1 Build/CRB43) AppleWebKit/528.5  (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1
,,"Mozilla/5.0 (Windows; U; Windows NT 6.0; ru-RU) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari",
,,PalmCentro/v0001 Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D061; Blazer/4.5) 16;320x320 UP.Link/6.3.0.0.0,
,,PalmCentro/v0001 Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D061; Blazer/4.5) 16;320x320 UP.Link/6.3.1.20.0,
,,PalmCentro/v0001 Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; PalmSource/Palm-D061; Blazer/4.5) 16;320x320 UP.Link/6.3.1.20.06.3.1.20.0,
,,SAMSUNG-SGH-A767/A767UCHI4 SHP/VPP/R5 NetFront/3.4 SMM-MMS/1.2.0 profile/MIDP-2.0 configuration/CLDC-1.1 UP.Link/6.3.0.0.0,
